business_id,name,segment,segment_name
4_K8IBzSQvBkWJBzoTBz2A,Manayunk StrEAT Festival,1,Steady Mainstream Favorites
s3_l6m4HDxhz_V9T1HKyFg,Thunder Hair Salon,1,Steady Mainstream Favorites
TwKeUEsAjJz-pTHTg14agw,Callahan's Grille,2,High-Traffic Bars & Nightlife
VXhTjyJJe0FDeWu4AMTo-g,Champion Dentistry,0,Struggling / Mixed-Experience Businesses
twQrGPaDKo26B4kDZjTMeA,Blinds Brothers,1,Steady Mainstream Favorites
p1iL6s5ebw_9LpkqpmhVEA,Lee's Cafe and Bistro,1,Steady Mainstream Favorites
k7odrCRmLQeoWQev1_MveQ,Rite Aid,1,Steady Mainstream Favorites
SfmQZL7Rgon_qT-hjY-f0g,Croce's Pizza,1,Steady Mainstream Favorites
bzmO5_7Y8Ui4wjlSIY51Ow,Bubble Bath Car Wash,0,Struggling / Mixed-Experience Businesses
A4VzKmiVNuLYPWPpE-49SA,Owl Breakfast & Lunch,1,Steady Mainstream Favorites
UMpnAG62H99at_y-J1T1tg,Rotten Ralph's Pub & Eatery,2,High-Traffic Bars & Nightlife
pxZAz8pv18wK_t-m8WpN0g,Spruce Street Harbor Park,1,Steady Mainstream Favorites
hc7I_QpCszT3mlIP9uW19w,United By Blue,1,Steady Mainstream Favorites
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,1,Steady Mainstream Favorites
9354_1NfFdwjSQYERhnVFA,Feinberg David S DDS Dentist,1,Steady Mainstream Favorites
jEKE_T_iTSCTehiB5K1CvQ,Capital Teas,1,Steady Mainstream Favorites
pnWpIvIsNnp6S2BW0pyreg,New Phnom Penh,1,Steady Mainstream Favorites
DDSlaH86g4liAmxA1pN4OQ,Philly Hardwood Floors,0,Struggling / Mixed-Experience Businesses
W6k6b-bUaX0goySzl-zgTg,Red Poke Express,1,Steady Mainstream Favorites
pm1bStJuol5XmxE_atZhCQ,Nom Nom Ramen,1,Steady Mainstream Favorites
Fj1jToh-ChfAOSR8x4wEnw,La Roca,2,High-Traffic Bars & Nightlife
yqKGAqAh9WIeIKIN6ZNBfw,Cafe L'Aube,1,Steady Mainstream Favorites
DLoLJPqY-LWfJsVZntJYjQ,Twinkle Nails & Spa,0,Struggling / Mixed-Experience Businesses
ltMvCPw-XJexlU4M0yu9Sw,Methodist Hospital Division Thomas Jefferson University Hospital,0,Struggling / Mixed-Experience Businesses
pX79hg6t0WsaCzU2npdK5w,Rai Rai Ramen,1,Steady Mainstream Favorites
UsS0kw-8FV4iBbohrP4v7g,Urban Exchange Project,1,Steady Mainstream Favorites
C6glRVRajUc-QGrsZhurAw,Serang Dental Associates,1,Steady Mainstream Favorites
pUAxkZyr5WcMYVcD7s_OvA,Maxamillion's Gentlemen's Quarters Barber Parlor,1,Steady Mainstream Favorites
WazsyeShjw8oAjqZlZ1bvQ,Barre Focus Fitness University City,1,Steady Mainstream Favorites
H9dXz4RDYxzRM5-z3FyVTQ,El Azteca I Mexican Restaurant,1,Steady Mainstream Favorites
J8CjBAE1l3A4Ny487_5VvA,Gastroenterology and Hepatology at Jefferson Hospital,0,Struggling / Mixed-Experience Businesses
dcmaQZhv8eaKptO8B4hZKQ,Falls Taproom,2,High-Traffic Bars & Nightlife
r7OYWCI1l5KHj06qnub_Gg,Indiana Joe's,1,Steady Mainstream Favorites
Yv8SFSgQG1tXbrCnuQP6bA,Saladworks,1,Steady Mainstream Favorites
M3wKxrtuZinZ0P3GGEQ39Q,Fred R Levine Real Estate,0,Struggling / Mixed-Experience Businesses
oIr50siZDtDYCE_p5K8nYA,Winkel,1,Steady Mainstream Favorites
i_sAh-ylmOwCQmqRmXox8g,Monsú,1,Steady Mainstream Favorites
j95Z749kLfchv_UTpxVpag,Tavern 222,2,High-Traffic Bars & Nightlife
kqZNMEhQEsq5aR0SARDF9Q,Basements Love Us,0,Struggling / Mixed-Experience Businesses
WoYoLCFZZ-eWeznm1_UxVQ,Closets by Design,1,Steady Mainstream Favorites
bVv9Qffd9DQJB3nJL2oW9w,liang foot spa,1,Steady Mainstream Favorites
WMVmyCFzxJQOTxPWwo2ukQ,Fabric Horse,1,Steady Mainstream Favorites
iTvq1gPf62A-z1Axu8elvw,Casablanca Moroccan Restaurant,1,Steady Mainstream Favorites
XaBOwJFCe1odBPYdIwCsPg,Dunkin',0,Struggling / Mixed-Experience Businesses
1CCG0WYSoR8ejdgD5-Gaqg,Francoluigi's Pizzeria & Italian Restaurant,1,Steady Mainstream Favorites
jGQnyhGmA6F-uL7TZR4S6A,E-Z Brunch,1,Steady Mainstream Favorites
9e_rrzyTolsH1RUXHOvsMA,Circles Contemporary Thai,1,Steady Mainstream Favorites
et9os3PW4Tm5SB9eBTJg9Q,The Wellnest,1,Steady Mainstream Favorites
8GYaV6jgHAAO5TLNEKpG9Q,Richart Graphics,1,Steady Mainstream Favorites
hXjBdS5JP4M3MQHokzjzkQ,Wallace & Nilan Physical Therapy,1,Steady Mainstream Favorites
Jb5ZSvFVQnTZg3B9bln2oA,PhillyCareerCoach,1,Steady Mainstream Favorites
mbYy1yP9e8BLh-blFviOSQ,Five Guys Burgers and Fries,1,Steady Mainstream Favorites
KcTsFk7fAMkciPSakHNVcA,Biryani Bowl,1,Steady Mainstream Favorites
_JDHCMJJ_f2qsBWBUyAi9w,Berger Henry ENT Specialty Group,0,Struggling / Mixed-Experience Businesses
jmVr98niBB7IPnQGp5UDCQ,Lucky's Mexican Spot,1,Steady Mainstream Favorites
XUAYdPV31Q2jGostWTqlYg,Midas Movers,1,Steady Mainstream Favorites
rEwL8Wbm_Ym7p7GDVsE72A,Liberty Art & Framing,1,Steady Mainstream Favorites
ejg5XYqnNmPjtwjeFU5GaQ,Uptown Seafood,0,Struggling / Mixed-Experience Businesses
4_VDvhKpKSsj7jZYdocZYA,La Viola,1,Steady Mainstream Favorites
df23M3Tt7jWmV7FIIXwZ2A,Father & Son Auto Glass,1,Steady Mainstream Favorites
q8Tgqu4jDOSrkaam_E7ywA,Joseppi's Water Ice,1,Steady Mainstream Favorites
rdCr5KnqfT5IsTOCfCmwfA,T Bowl,1,Steady Mainstream Favorites
_S8sq_5sEINlTjlY8Kuo_w,Philadelphia Marathon,1,Steady Mainstream Favorites
-b8iNhBez0hRu478nIDhyg,Swift Half,2,High-Traffic Bars & Nightlife
qAtqgUcGrwv6yHatMb2w0Q,Guava & Java,1,Steady Mainstream Favorites
rzbIq9mF4s0l9SL-j7XDHA,Fat Jack's BBQ,1,Steady Mainstream Favorites
UVlSniAij6XBb4xrh2-emw,Chew Man Chu,1,Steady Mainstream Favorites
w89QueMvn2bq2dmnTz-Mww,Tin Angel At Serrano,1,Steady Mainstream Favorites
aKvowH2UXGvoxJgIRf04Zw,Bernie's Restaurant & Bar - Manayunk,2,High-Traffic Bars & Nightlife
5ri94LTQqYp0YMuVhyqJPA,Powerhouse Gym,0,Struggling / Mixed-Experience Businesses
tG_o4LxKqdo6tJGFyS-Qig,Coco Blue Spruce,1,Steady Mainstream Favorites
kgJ0N-a7ITVWQlEq9dSq7Q,Vamp Boutique,0,Struggling / Mixed-Experience Businesses
xS8CV9gvrmogcUUyZCrMKg,Sunni's Nail Salon,0,Struggling / Mixed-Experience Businesses
uX-zr2kPmjmd1g1tpgaaMg,Faith West Photography,1,Steady Mainstream Favorites
IHCSJHLyz2MgXpJAVssC3Q,Headhouse Farmers' Market,1,Steady Mainstream Favorites
EiCpbBVtUHuni_knPGaG2g,Ace Shoe Repair,1,Steady Mainstream Favorites
Bd-ferIX15EzxHI4KrpKQg,Fu Li Yuan,1,Steady Mainstream Favorites
n-WO5netYEXLiC6bBJrF4A,The Basement Board Game Cafe,1,Steady Mainstream Favorites
urO7cwWPFRZU1MpSt9JIGw,Doggie Style Pets,1,Steady Mainstream Favorites
bOPsxcRSEkxDHW9TYTEITQ,Mui Chung,1,Steady Mainstream Favorites
z1TyupB3dqGlAfijPyGryA,The Pizza Pub,2,High-Traffic Bars & Nightlife
ukwNOYmoTnLTt07yRo9BeQ,XpressMaids,0,Struggling / Mixed-Experience Businesses
Tkx1AiQarmw0zc50GibtTA,Marathon On the Square,1,Steady Mainstream Favorites
Mt6XTQfwk2DUD3AK29YIBg,Melograno,1,Steady Mainstream Favorites
VN8I0fDPMTgslw33MqqlXQ,Blue Mountain Vineyards & Cellars,1,Steady Mainstream Favorites
yJATJa1CdUFmo4o9bXut8g,Keller Williams,1,Steady Mainstream Favorites
Njv2-eMDyGEWEPEOVonwsA,Le Pain Quotidien,1,Steady Mainstream Favorites
big3BR6iJ3U-sOqOjbiPEA,Mostly Books,1,Steady Mainstream Favorites
3TUWwxj6oMz4kKQ6sBaH2w,Tokyo Sushi,1,Steady Mainstream Favorites
8FzHRzpAcMaZfGFJwSLiXg,Wag N Style Pet Boutique,1,Steady Mainstream Favorites
QMSevKu2-czkn3KjkvQOsw,Popeyes Louisiana Kitchen,0,Struggling / Mixed-Experience Businesses
N6IVoGyJaK1d9dnHsW0Z_Q,A Dollar Store,1,Steady Mainstream Favorites
gGXZqxBwGZZ9btJ8hXikBg,La Famiglia Pizza & Grill,1,Steady Mainstream Favorites
OE984imunvv0HCp2HtgvQg,PJP Marketplace,0,Struggling / Mixed-Experience Businesses
5UX9Aq_4tBDngkZWHo1c9A,Joe & Sons' Auto Repair,0,Struggling / Mixed-Experience Businesses
Qu-HGo_QNVQHEvJOAOdiOA,InterAct Theatre Company,1,Steady Mainstream Favorites
yrx221Vp9PNYBUJJSIoaiQ,S and J Seafood,1,Steady Mainstream Favorites
-0x-MbRbsi9YoPxB873qcw,Laura Sims Skate House,1,Steady Mainstream Favorites
nW5pVwaq1caliZ5Co1jQmQ,Temple University's Foot & Ankle Institute,0,Struggling / Mixed-Experience Businesses
vl4uDnmI6lM9zBcAR--84w,Deke's Bar-B-Que,2,High-Traffic Bars & Nightlife
QnFsgq_Ez9D9p_4kDsKiuw,BBQ Unlimited,0,Struggling / Mixed-Experience Businesses
S8obO75HdAxvT0QPAMFqwg,A Full Plate,1,Steady Mainstream Favorites
NUJrCPU51Cvip4ayZD1P5g,Jose Pistola's,2,High-Traffic Bars & Nightlife
Aiu1Tm13sMXRAGRYFZ0MUA,Grill Master Deli,1,Steady Mainstream Favorites
nyJfmrWl7OaM-UGeX0_41A,Walking Fish Theatre,1,Steady Mainstream Favorites
SapvBx9qgQU46KPRvsqa_w,Dwight's Southern Barbecue II,1,Steady Mainstream Favorites
HdCTQkA_8XeYeqoX6XPPZw,Healing Hands Therapy,1,Steady Mainstream Favorites
s6ie5feRENx2WdxfUL5WKw,Family Fuel,0,Struggling / Mixed-Experience Businesses
G9hwzbk-6OGXqdSli0iKrg,Vie,1,Steady Mainstream Favorites
civtZ0a6aFEOA8hpA3kcYg,The Pet Snobs Boutique,1,Steady Mainstream Favorites
dnxBrWsHasYXofdKVcM1GA,Greenland Tea House,1,Steady Mainstream Favorites
Jd19vvdF_rBTq8-Fpyyfsg,Wells Fargo Center,0,Struggling / Mixed-Experience Businesses
6ie9_0MTKFJl5mFVdCtQag,Doggie Style Pets,1,Steady Mainstream Favorites
rFX9WHuPEb5-cZ4yN1uK6w,Trophy Bikes,1,Steady Mainstream Favorites
00vHxQtHAIf7FnjGZuepfg,CSz Philadelphia - Home of ComedySportz,1,Steady Mainstream Favorites
fBxjd0SqSJezssqC9zJCOQ,Crabby Cafe - Chinatown BYOB,0,Struggling / Mixed-Experience Businesses
6PHXDLQCiojDiS1iCZTVAA,Astro Vintage,1,Steady Mainstream Favorites
3LTZYgHLXHWStzLL7cFkHg,Manor Home and Gifts,0,Struggling / Mixed-Experience Businesses
xp0ZfLeSimsQIe0DNtpu9A,Philly Style Bagels,1,Steady Mainstream Favorites
oqbhVgliVJH-iRa3AnD-3A,Elixr Coffee Roasters,1,Steady Mainstream Favorites
eJaeTZlIdM3HWCq__Ve4Wg,Tria Cafe Rittenhouse,2,High-Traffic Bars & Nightlife
cZnS2iTmPY6V58YqHiARxQ,Aurora Grace,1,Steady Mainstream Favorites
-TTYvZ6HvJESApv1drFgkA,Kings Kut,1,Steady Mainstream Favorites
ds4Vf2mPGm3NXb0IvpsNtQ,Rebel Taco,1,Steady Mainstream Favorites
nsUP-dBD5ZEGyPQefIDbJA,Walk It Like A Dog,1,Steady Mainstream Favorites
LcdeqN0u-OCql6wiNUktqQ,Philadelphia Argentine Tango School,1,Steady Mainstream Favorites
YWggYi31fmReeOQB1z2iww,New Image Art & Framing,1,Steady Mainstream Favorites
Zl8jd_gzZduzMLN4_vUjLw,La Colombe,1,Steady Mainstream Favorites
2ZgLgrXqLVMuY5AmFdPKlw,Driven Auto Styling,1,Steady Mainstream Favorites
OzruqKZhTokmSZhFVJIcZg,AAMCO Transmissions & Total Car Care,0,Struggling / Mixed-Experience Businesses
2p7pEF7sDGke1NDWd_CsTw,New World Coin Laundry & Food Market,1,Steady Mainstream Favorites
AE1lpZfWA30h4cS25N7SLA,2 Brothers Appliance Repair,0,Struggling / Mixed-Experience Businesses
J736SbVQcqIm-CDdIntt5w,Pharmacy of America,0,Struggling / Mixed-Experience Businesses
wGnBaLvgH3hrq6C3AnO5Mg,Shish-Kabob Palace,1,Steady Mainstream Favorites
5mfnMh_EMOJinRTUUeAo-Q,Awesome Dudes Printing,1,Steady Mainstream Favorites
rrCKrOzfMQWwxtLIEk-yVA,Greg Avakian,1,Steady Mainstream Favorites
vMBNua_gGR8F6CP1_iPH4A,MainLine Auto,0,Struggling / Mixed-Experience Businesses
rf0jA1JNEBenyjvJhgr08Q,Tk Homestyle cooking,1,Steady Mainstream Favorites
FTYGT8M8R3A7RNXz8oIDaA,Crab Shack,1,Steady Mainstream Favorites
oH6iX_75CnCg1Bh7TeAsTQ,A Quality Cafe,1,Steady Mainstream Favorites
-wkXI95IPxvIJhq2kaeskA,"Dr. Checchio & Dr. Dowd, Oral and Maxillofacial Surgery",0,Struggling / Mixed-Experience Businesses
GRRMLWCU388_tfvpKYOM9w,Restaurant Neuf,1,Steady Mainstream Favorites
_05DcCQmCP5aGnfCnI4r9Q,Capital One Café,1,Steady Mainstream Favorites
fz9ymU6xguSAdVjSdHBLDg,Denise's Delicacies,1,Steady Mainstream Favorites
TdMja0lg8l5kdTc9qtZoZg,Subway,1,Steady Mainstream Favorites
t217un7qMA9RdMvov4kSaA,Peters Associates,0,Struggling / Mixed-Experience Businesses
KYHYFXwkHsyEHYYkfkpihQ,Pep Boys,0,Struggling / Mixed-Experience Businesses
EnxvK5bFL7y_N5VrHKOijw,Claudio & Co Classic Cuts Barber Shop,1,Steady Mainstream Favorites
xn-eXDRGtkOogG86yUCRPw,Make A Move,0,Struggling / Mixed-Experience Businesses
DjnC_sT1RoNUfib1lvcYXw,FlexBox Moving and Storage,0,Struggling / Mixed-Experience Businesses
vB_UoUN99zSI6jLqPbgOCA,Viero Bridal Philadelphia,1,Steady Mainstream Favorites
XGb-h8G8TjDKyxOjuoEZqA,Labcorp,0,Struggling / Mixed-Experience Businesses
DQDZQp-THbeWE1uQ7CNZ5w,Colney Delicatessen,1,Steady Mainstream Favorites
eX1E0J6uh8a3oVazer1_yw,McDonald's,0,Struggling / Mixed-Experience Businesses
TnPYPIDubOiO6ntG7f0r5w,Red Brick Craft Distillery,2,High-Traffic Bars & Nightlife
mjUKXi9JbALe-y2yCu92oA,The Groove Hound Dog Grooming & Daycare,1,Steady Mainstream Favorites
p6j9l74eiA7coA_5cWMVdw,Metric Salon,1,Steady Mainstream Favorites
a-NAN792kCSBucpVgFToIg,The Crossroads Coach,1,Steady Mainstream Favorites
ZijcWgADCYVwLOOGPkd3tw,Rite Aid,0,Struggling / Mixed-Experience Businesses
3AXMyEZKczm5rliRDBJiBA,Mediterranean 2000,1,Steady Mainstream Favorites
GOiajzGBbAevPr24G68XOw,Man With A Van,1,Steady Mainstream Favorites
zBFoAZg4jY5y3g9c4mSzfQ,Computer Nerds,1,Steady Mainstream Favorites
8QK0MDPAYsM1kpfGXdWJ5w,Vicky Nail Salon II,0,Struggling / Mixed-Experience Businesses
foh6hwQxjCs0SeLT5MO1SQ,Wawa,0,Struggling / Mixed-Experience Businesses
I-478nfv8RXjSW-evYXxiQ,Cross Country Movers,0,Struggling / Mixed-Experience Businesses
FzHOoHFUI_V4lABV1gboKA,Park Safe System,0,Struggling / Mixed-Experience Businesses
Aw9Tldxcg5ifodzn0R2O6g,Blackbird Pizzeria,1,Steady Mainstream Favorites
SJiPVACkEd6S0v3YrWLTdg,George's Pizza,1,Steady Mainstream Favorites
V8we7-uCa-SouadZmZ9Ieg,The Cheesecake Factory,1,Steady Mainstream Favorites
WUdM4vFgbetmu64_HfqStQ,Michael's Cafe,1,Steady Mainstream Favorites
U4hibwdvk2pACJeo6FaoIA,Dunkin',0,Struggling / Mixed-Experience Businesses
8grIwJYQJ16EUImULDCdQw,Randi's Restaurant and Bar,2,High-Traffic Bars & Nightlife
Hy-gZGsEpgZhIaARnaBKdQ,Snap Kitchen,1,Steady Mainstream Favorites
9qbBrS6IjXLh_d2BNIeGqw,Sedition Philly Restaurant and Bar,2,High-Traffic Bars & Nightlife
rnwZzizgpjocPOeND0luSA,Dutch Country Farmers'market,1,Steady Mainstream Favorites
neYzNhQd5lqq02cx3QZsyA,Harry's Natural Food Store,1,Steady Mainstream Favorites
A9OppQUMHX-sCMAQ3Ooaww,Nicole Dominican Beauty Salon,1,Steady Mainstream Favorites
bJ5Y42F7hPl6rKXIY_LiYQ,"Heppenstall Bruce, MD",0,Struggling / Mixed-Experience Businesses
8C5bR0nuQzmgRDzEZQ332Q,Society Hill Mail & Parcel Service,1,Steady Mainstream Favorites
TB8VwSv-n9S2p2_1wzS3xg,Duke and Winston Showroom,1,Steady Mainstream Favorites
u8WvITGLSvg0bUltHpSUmQ,Mockingbird Salon,1,Steady Mainstream Favorites
h4dbFTNOaK0IGdyOTXuu7w,Ali Baba,1,Steady Mainstream Favorites
CLxp3JZNCLppIMHRUB3I-Q,Smith Chiropractic,1,Steady Mainstream Favorites
WDVNB5xRMx0Gz91a2fDTRw,E & J Pizza,0,Struggling / Mixed-Experience Businesses
Q-4tY-IVxZCB6ot3x068zQ,Cozara,1,Steady Mainstream Favorites
RAzantDide4Zr0OQljaQsw,Paper On Pine,1,Steady Mainstream Favorites
6vp741cxMvQMicJ3qZuLGQ,2nd Street Brew House,2,High-Traffic Bars & Nightlife
vKLxREcqvvqeNHOVvWw1uw,Adrienne Dara Hair,1,Steady Mainstream Favorites
F_ker4jxFkcvfZQf-MDfJA,Russet,1,Steady Mainstream Favorites
7M4acncueqDznH9AwgPjeg,Maggie's Waterfront Cafe,2,High-Traffic Bars & Nightlife
p6ks6QvrcKDs0uzDmD7sWA,Mifflin Market,1,Steady Mainstream Favorites
BUPdkTi2UMH2D5dkymVnYw,1812 Productions,1,Steady Mainstream Favorites
-2xzyHY8uWnLmyQkkfwMuQ,El Quetzal,1,Steady Mainstream Favorites
vdG1rGWbpVyTrFmCQomdnw,Super China Buffet,0,Struggling / Mixed-Experience Businesses
o_Qn1BN-0BQjSo7PNPDCKw,PHS Pop Up Garden - East Passyunk,1,Steady Mainstream Favorites
91Whj280_D7rbpK7D9Q7BQ,PupTales,1,Steady Mainstream Favorites
oNixSz4j87_41czlQtcjLQ,Maytag Laundromat,1,Steady Mainstream Favorites
Vlf3TF8ZDGp94VGI2OdyOw,California Pizza,0,Struggling / Mixed-Experience Businesses
na6kPgbJ8c73JELysDrtuw,Poi Dog Snack Shop,1,Steady Mainstream Favorites
FjXxz00esSUN0Ij5RmgdeA,Channel 6-ABC Wpvi Tv,0,Struggling / Mixed-Experience Businesses
rK-F9iJA3023_puvYBzw5A,Five Below,1,Steady Mainstream Favorites
a4yMCHEmXwNvxOIJ-pfp1w,Buck's Hardware,0,Struggling / Mixed-Experience Businesses
LBXnNajuMTR6rFR23oalcg,The Common PHL,1,Steady Mainstream Favorites
--OS_I7dnABrXvRCCuWOGQ,Lens Auto Body & Painting,0,Struggling / Mixed-Experience Businesses
4fLDpUWfPaYap44vxOOL0A,Architectural Window of Philadelphia,0,Struggling / Mixed-Experience Businesses
KQjQiINBQpY63f4loYtThQ,Philadelphia Mormon Temple,1,Steady Mainstream Favorites
7YZsJLbmUFTgy12q7ARq1A,New Germantown Pizza,0,Struggling / Mixed-Experience Businesses
gKzFir7-U5_sgvCymGPGYw,Frank's Pizza,1,Steady Mainstream Favorites
AQIi4IRvUxkurxNvlUD9hQ,Smoothie King,1,Steady Mainstream Favorites
z7G7-VekRUjGvSu3w05Dkw,Society Hill Beverage,1,Steady Mainstream Favorites
Z0p3OnRPCUTkihBS_U87Sg,ScooterLand USA,1,Steady Mainstream Favorites
bGKwmfoxz9aaj1GdIuJ8JA,Roxy Guitar,0,Struggling / Mixed-Experience Businesses
6eKWeZJAuO6CDtH2SCXNDA,TD Bank,0,Struggling / Mixed-Experience Businesses
fWR4Rpw5_zU4g1SbZXEeNg,The Wild Burrito,1,Steady Mainstream Favorites
w4eReKam-skGORjv41A7KQ,Shalom Pizzeria,1,Steady Mainstream Favorites
ffbSQaugQvO30KdGWr9qMQ,Blue Jay Restaurant,1,Steady Mainstream Favorites
e3ph3NO-eTeWnJozPRxxkQ,Top Cut Salon,0,Struggling / Mixed-Experience Businesses
KN3h_-RuZKcUNL8fJ1r3XQ,Liberties West Condominiums,0,Struggling / Mixed-Experience Businesses
dn7fj6iePzwnvyhtNmiTrg,Wawa,0,Struggling / Mixed-Experience Businesses
1hsj3R3cqe8x6EG0nzt6TQ,Cathedral Basilica of Saints Peter and Paul,1,Steady Mainstream Favorites
kPuwg0Lx1RVa9TClDl5Ocw,California Tortilla,1,Steady Mainstream Favorites
65TDxeJI6mFStXxSqAcYWA,Taste Restaurant,1,Steady Mainstream Favorites
igxb-eOcw9GbfxZ1yqB2uA,MD Dwellings,1,Steady Mainstream Favorites
D6tv78balxSAdiUjuM8dGg,King of Falafel,1,Steady Mainstream Favorites
-t1hxZ6X-XaIU4BBUQCXGA,Pizza Hut,0,Struggling / Mixed-Experience Businesses
Ukkr1N8UApmJsOzbX4XnRA,The Green Line Cafe,1,Steady Mainstream Favorites
mbO9fm8a1Y8FCLUyPHJ98A,Burger King,0,Struggling / Mixed-Experience Businesses
JPEo1KMRZcx1BSTGwUE-ew,Lamb general contractors,0,Struggling / Mixed-Experience Businesses
DSG_T9HfKqdWxzwMf3DS0A,Rice and Things,0,Struggling / Mixed-Experience Businesses
uFZYgXAubtiZejamwYk_eA,Freedom Taxi,0,Struggling / Mixed-Experience Businesses
J-6zITFsxeTL3wLBeDDSWg,Pennsport Beer Boutique,2,High-Traffic Bars & Nightlife
tsMaxWXXA0zcf0D3Iil0BQ,Desi Hut Cafe & Grill,1,Steady Mainstream Favorites
1ir6Kjb-d4Vg_dViVvR-rQ,Carlo's Bakery,1,Steady Mainstream Favorites
atLSGvhAF4WoBD8NPCUPwg,TJ Maxx,0,Struggling / Mixed-Experience Businesses
gBSHDsZRoFBKDOz9qy9pJQ,Esporta Fitness,0,Struggling / Mixed-Experience Businesses
PTiOZUZjjc-wLoVu8odw_g,Liberty Travel,1,Steady Mainstream Favorites
a62d7e_xXeljJcOUHkJjkg,Circles Contemporary Asian,1,Steady Mainstream Favorites
aVol4p_C56cyClE5rc274Q,Sota Spirit Of The Artist,1,Steady Mainstream Favorites
GROg6x3Lf-Tp3TgiTtYsoA,Dave & Buster's,2,High-Traffic Bars & Nightlife
RVFgQyQg-UWdQjZVbyB4YA,Asian Fusion Garden,1,Steady Mainstream Favorites
x_f_PFhioqXz-yoBCaRaOg,Mina Motors,1,Steady Mainstream Favorites
-rVeTFLcXZkE7HlaNXwFxA,The Home Hero,1,Steady Mainstream Favorites
adlLsuafIDO_OOAr4tG1bg,Fatboy & Slim's,0,Struggling / Mixed-Experience Businesses
MJCKZqLXluoRRYuAT-SOCQ,Tastykake,0,Struggling / Mixed-Experience Businesses
UdSRmZE9WhUjuwIOxOLxPQ,Clear Reflection Cleaning Service,1,Steady Mainstream Favorites
or_WcjWELDsssk2JruvJcg,Café Lutecia,1,Steady Mainstream Favorites
9YyeoqIBSEL_uikPBTZZUQ,Hadramout,1,Steady Mainstream Favorites
06z3o3yL4ditpwjINSA39Q,Metro Home and Hardware,0,Struggling / Mixed-Experience Businesses
O0vdRrP-pxdEBaxAPSWYUw,PhilaMOCA,1,Steady Mainstream Favorites
xW6nJmGqY-lq4i0xKtBMCg,Kings Oak,2,High-Traffic Bars & Nightlife
KKeWrAl2luH3Je_ZpJiD7g,Fatou African Hair Braiding,0,Struggling / Mixed-Experience Businesses
842klWrQcZi4K4rLC10YKA,First Unitarian Church,1,Steady Mainstream Favorites
-QI8Qi8XWH3D8y8ethnajA,Philadelphia International Airport - PHL,0,Struggling / Mixed-Experience Businesses
DzAiKgi0HH1wDzAt4aEd7g,Starbucks,0,Struggling / Mixed-Experience Businesses
qHe8EQyf72nWO633eGxG7A,Big Ass Slices,0,Struggling / Mixed-Experience Businesses
dOQG0KWwxfgjPsAzoM0KSw,Lang's Fruit & Produce,1,Steady Mainstream Favorites
uP-60-QY21kdUKim2QtnNA,Steve & Dominic's Auto Repair,1,Steady Mainstream Favorites
YoD2cYIACaunSwKSy_G-OQ,Tri-state Assembly,1,Steady Mainstream Favorites
ZE3aoHsFnTmerDHKbEg4rA,Unleashed,1,Steady Mainstream Favorites
aq4qCXFsron30pBPbKDLwg,The Beehive Hair Salon,1,Steady Mainstream Favorites
Otg8SkZHFAZUXvW5MeNU6Q,M London Furniture,1,Steady Mainstream Favorites
DEh5BPKE8LHm4PUsH_E1ig,Pat's Pizza & Pasta,0,Struggling / Mixed-Experience Businesses
fogEQqK7jH0l6FRpzOOBRQ,Delaware Valley Sports Center,1,Steady Mainstream Favorites
SEFujmfGZI08JWRyhIpYeQ,Embassy Suites by Hilton Philadelphia Airport,0,Struggling / Mixed-Experience Businesses
GZwgmKNS01hEWKQaRTro_A,The Bean Cafe,1,Steady Mainstream Favorites
NbMzjtTsatnwn49amD-B2Q,Coda,2,High-Traffic Bars & Nightlife
XN_YIYIHTQhdFbnNhGP-HA,Natalie's,0,Struggling / Mixed-Experience Businesses
GdU2_p4x4-1ql0CU-E6eIA,Chestnut Hill Village Apartment by AIMCO Property Management,0,Struggling / Mixed-Experience Businesses
4sHs_tAK1GIAlRujCaIRVg,Extra Space Storage,0,Struggling / Mixed-Experience Businesses
9TRGordD4MbOR2mglgcvpA,New Queen Chinese,1,Steady Mainstream Favorites
bbjufor5MuV4IVe1FBhmmQ,Hush Salon Philadelphia,1,Steady Mainstream Favorites
Zj191m1XJiv7u_7jQZlBeg,Reanimator Coffee,1,Steady Mainstream Favorites
wKdZzz1A4BxUfHibso0bHQ,Pampered Pooch,1,Steady Mainstream Favorites
3lP2rGLqBwgT24WOqVsPuA,Hopkins Pharmacy,1,Steady Mainstream Favorites
6ZDiLEZcaIhlKTQYJ467CA,Moore Moves For Less,0,Struggling / Mixed-Experience Businesses
eubQohkn22b4IytlVNz20g,Wishbone,2,High-Traffic Bars & Nightlife
CJNU0cYlSJVg07IVOc-ayg,Escape Center City,0,Struggling / Mixed-Experience Businesses
2ISww4-o249VMoy7zKsWBA,Just Cravings,1,Steady Mainstream Favorites
bd5tvJYJt-5Tq8tPSG4ruA,Faber Bookstore,1,Steady Mainstream Favorites
yJw38SIIn9EaQuSSdxRHUA,High Point Cafe,1,Steady Mainstream Favorites
MocJbCDNa8FASPLKBfd_ZQ,Success Driving School,1,Steady Mainstream Favorites
hj8qm-f2ifwkFEzQRmf-eg,Art of Threading Salon,1,Steady Mainstream Favorites
fl08K_-1-EVKCQxH6L0tjQ,Fu Hai Restaurant,1,Steady Mainstream Favorites
