business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
gHMN4jk8kjG50CH-IRY2Dw,Arbys Roast Beef,2560 Aramingo Ave,Philadelphia,PA,19125,39.9788169932,-75.1191148148,2.5,19,1,"Sandwiches, American (Traditional), Fast Food, Restaurants"
AxcyIxsjJbRNG2RFTguavw,Mike's Hot Dog Cart,24th & Passyunk Ave,Philadelphia,PA,19146,39.9223806,-75.1869289,5.0,22,1,"Food Stands, Restaurants"
iQMGNjgTqZWhgDH_nGwKfQ,Nova Star Pharmacy,301 E Girard Ave,Philadelphia,PA,19125,39.96999,-75.131785,5.0,21,1,"Medical Supplies, Drugstores, Shopping"
Rk-qL4enpuz3WA3xKetnzw,Anastacia's Antiques,617 Bainbridge St,Philadelphia,PA,19147,39.9413162,-75.153113,4.5,30,1,"Antiques, Shopping, Jewelry"
sHZP73HSW1eCBorgi8pUjQ,College Pizza/College Cafe,4145 Chestnut St,Philadelphia,PA,19104,39.9563712,-75.2061225,3.0,7,0,"Pizza, Restaurants"
_PQzeo8P2sGczzFEifrK-Q,Claudio's Specialty Foods,924-26 S 9th St,Philadelphia,PA,19147,39.9381953,-75.1582206,4.5,148,1,"Food, Cheese Shops, Specialty Food, Meat Shops"
CMLS5r0rOAWqlnu5lnC0TA,Revolution Fitness Factory,"1516 N 5th St, Unit 104",Philadelphia,PA,19122,39.974968,-75.144123,5.0,9,1,"Boot Camps, Yoga, Fitness & Instruction, Active Life, Trainers, Gyms, Dance Studios"
zNi8ceY3sLBXZoTUstjrvg,Burger Lane,2805 N 22nd St,Philadelphia,PA,19132,39.9973553,-75.1669794,2.0,14,1,"Restaurants, Burgers"
Gmj3Lrg0wHaJnzshCxNG_g,Nocturnal Skateshop,612 S 5th St,Philadelphia,PA,19147,39.9414478794,-75.1509103962,4.5,15,0,"Shopping, Fashion, Shoe Stores, Sporting Goods, Men's Clothing"
7b-4PtkVI_qZ76jp4rz8Bg,Ricky Cafe,2-4 N 32nd St,Philadelphia,PA,19104,39.9555927735,-75.1885843277,4.0,5,1,"American (New), Sandwiches, Food, Restaurants, Street Vendors, Breakfast & Brunch"
7crp8LZA4HbkMAKyh8Wcdg,Romano's Pizza Express,2901 N 5th St,Philadelphia,PA,19133,39.9952251,-75.1393742,2.5,24,1,"Restaurants, Pizza"
ihXHRu99MxQDiy_p1FKqhQ,Philly's Finest Pizza,7962 Dungan Rd,Philadelphia,PA,19111,40.0681765,-75.068702,4.5,23,1,"Restaurants, Pizza"
zshJGJPip5oKjocYXhLofw,Philly Dawgz,3240 N Broad St,Philadelphia,PA,19140,40.0022087,-75.1527447,4.0,5,0,"Restaurants, Hot Dogs, American (Traditional)"
NBlB85ch_WCxYJ4fPWHxJA,MexiCali,38th & Walnut,Philadelphia,PA,19104,39.954940073,-75.2023024894,4.5,50,1,"Mexican, Food Trucks, Restaurants, Food"
K9gaM9XdGqGWsQMdjpxFIQ,7-Eleven,226 W Rittenhouse Square,Philadelphia,PA,19103,39.9492424097,-75.1739857577,3.5,15,1,"Coffee & Tea, Food, Convenience Stores"
ldTsXru9q1V-aC6iM7BH-w,Subway,1936 Liacouras Walk,Philadelphia,PA,19122,39.9824443591,-75.1559102741,1.5,6,1,"Sandwiches, Restaurants, Fast Food"
9gObo5ltOMo6UgsaXaHPWA,R2L,"50 S 16th St, Fl 37",Philadelphia,PA,19102,39.9516172612,-75.167190457,3.5,787,0,"American (New), Lounges, Nightlife, Cocktail Bars, Bars, Restaurants"
1t_QZpj9jTg-VSQDnWM7PQ,Philly Spy,1823 Cottman Ave,Philadelphia,PA,19111,39.9470877,-75.2814365,1.0,5,1,"Shopping, Home & Garden, Safety Equipment, Appliances, Electronics"
f8S-27ATMBpRwcXkRPExZQ,Shop Sixty Five,128 S 17th St,Philadelphia,PA,19103,39.9505615,-75.1691979,4.0,5,0,"Shopping, Accessories, Jewelry, Women's Clothing, Fashion"
oxo-zgeEHH_kzDSEbZe4xw,Brandy Melville,1527 Walnut St,Philadelphia,PA,19102,39.9499518,-75.1670763804,4.5,7,1,"Women's Clothing, Accessories, Jewelry, Shopping, Fashion"
uUYr4mxdptgy8faIxB-8Ew,Cedar Park,50th St & Baltimore Ave,Philadelphia,PA,19143,39.9482189152,-75.2226483822,4.5,8,1,"Active Life, Parks"
uwF2zLAnZZ1SCwEF8QQKQA,Wissahickon Valley Trail,Valley Green Rd At Wissahickon,Philadelphia,PA,19128,40.0855907865,-75.2297830582,4.5,137,1,"Hiking, Parks, Active Life"
LrMVQ2TlZyS82qTkDM9mxw,Feltonville Express Pizza,4812 Rising Sun Ave,Philadelphia,PA,19120,40.0236527,-75.1243229,2.0,26,1,"Restaurants, Pizza"
qrVCN6M272dDdEKPB1E44w,Moore Beverage,601 Moore St,Philadelphia,PA,19148,39.9266145,-75.1560886,4.0,14,1,"Food, Beer, Wine & Spirits"
xWvxtxqvcLSZSraR86MT8w,Absolute Termite Control,2942 S Juniper St,Philadelphia,PA,19148,39.9131215,-75.171079,3.0,6,1,"Pest Control, Local Services"
fFG_tetXNiW9u0lN1W2dBQ,Prowax Auto Detailing,"1735 Market St, Ste 3750",Philadelphia,PA,19103,39.9537107,-75.1695108,1.0,12,1,"Automotive, Auto Repair"
9b0Mrvs6uJu2jJqet_Jwew,Asia Nail 2 & Spa,1720 Washington Ave,Philadelphia,PA,19146,39.9381565,-75.1723224,3.5,26,1,"Waxing, Nail Salons, Beauty & Spas, Health & Medical, Hair Removal, Reflexology, Eyelash Service"
Z5po0aTuzKKblek5y6Sp8Q,500 Degrees,1504 Sansom St,Philadelphia,PA,19102,39.9503631,-75.1662246,3.5,443,0,"Food, Burgers, Restaurants"
0K66djyR4yvBG4mEW5y_xw,Home Spun Resale Boutique,1523 Fairmount Ave,Philadelphia,PA,19130,39.9673208,-75.1630885,5.0,9,1,"Local Services, Community Service/Non-Profit, Thrift Stores, Used, Vintage & Consignment, Shopping, Women's Clothing, Fashion"
AwmeLVLEfdFoCa0LaF0UYA,The Beer Store,399 Franklin Mills Cir,Philadelphia,PA,19154,40.0844192769,-74.9649981286,3.5,25,1,"Food, Beer, Wine & Spirits"
xJWchnP9x_5STCQzEazQ7Q,Charlie's Jeans,1735 Chestnut St,Philadelphia,PA,19103,39.9518768,-75.170012,3.0,15,0,"Women's Clothing, Fashion, Shopping"
VXTypAQ-BwdNJyLWHQEl9A,The Dog Enthusiast,838 Christian St,Philadelphia,PA,19147,39.938705,-75.157579,5.0,18,0,"Pets, Dog Walkers, Pet Sitting, Pet Groomers, Pet Services"
jj9-k3CsTJz0a3_pP4RkJw,Tsaocaa & sushi corner,1042 South St,Philadelphia,PA,19147,39.942847,-75.159885,4.0,23,1,"Food, Bubble Tea"
GzWIBhi32It2LMgX2-c_hA,Justin's Snack Corner,601 S 52nd St,Philadelphia,PA,19143,39.9502962,-75.2266546,4.5,7,1,"Burgers, Restaurants, Steakhouses, Breakfast & Brunch"
dVtFSZCtuhCNaUhWfo2vng,Forman Mills,4806 Market St,Philadelphia,PA,19139,39.9586996,-75.2185522,2.0,11,1,"Shoe Stores, Department Stores, Women's Clothing, Sports Wear, Fashion, Shopping, Sporting Goods, Accessories"
GNnDvJwtA9C1XFf-yv4KVA,La Marqueza - Food Truck,Spring Garden St,Philadelphia,PA,19130,39.9610084469,-75.1666989129,4.5,23,1,"Mexican, Breakfast & Brunch, Food Trucks, Street Vendors, Restaurants, Food Stands, Food"
muL0Op-fX17L39-i9L5Gsw,The WorkHorse,4201 Main St,Philadelphia,PA,19127,40.0237744,-75.2202067,2.0,5,0,"Nightlife, Bars"
aGlcso7FnM30cqCzEk8xNw,Melady Landscaping,,Philadelphia,PA,19128,40.0532987,-75.2304038,3.0,11,0,"Home Services, Landscape Architects, Tree Services, Landscaping"
wDhNKCkOObNSw54av90ZmQ,AutoZone Auto Parts,7350 Oxford Ave,Philadelphia,PA,19111,40.0628541263,-75.0836977727,2.0,7,1,"Auto Parts & Supplies, Automotive"
tqBkgu2wyCjYBWuTQoy2aw,Orchard Smoothie and Cafe,1200  S Federal St,Philadelphia,PA,19146,39.9349405,-75.1636927,3.0,34,1,"Cafes, Restaurants, Food, Juice Bars & Smoothies"
7CXSQYrIep0jdvoYPUIGdQ,Sephora,1714 Chestnut St,Philadelphia,PA,19103,39.9513955,-75.1693585,3.5,188,1,"Beauty & Spas, Shopping, Skin Care, Cosmetics & Beauty Supply, Perfume"
IwjkFCbCyovE72tT2ekr6A,Oxford Beverage,7517 Oxford Ave,Philadelphia,PA,19111,40.0664431362,-75.0835920506,4.0,6,1,"Food, Beer, Wine & Spirits"
i6I82bBMgxkV8RU5JDypTA,AutoZone Auto Parts,3451 Aramingo Ave,Philadelphia,PA,19134,39.9915557,-75.0994851,3.5,5,1,"Auto Parts & Supplies, Automotive"
8FALz8g6oaTca0ufiUuF6w,Tabu Lounge & Sports Bar,254 S 12th St,Philadelphia,PA,19107,39.947086,-75.161151,3.5,121,1,"Nightlife, Bars, Lounges, Sports Bars, Gay Bars"
mLDJH5ic5_digOyWxBA71Q,Jefferson Health - Navy Yard,3 Crescent Dr,Philadelphia,PA,19112,39.89594,-75.1740104,3.0,12,1,"Medical Centers, Health & Medical, Hospitals"
L2pmVQMrpY-yZwZkZoRt5g,Giovanni's Pizzeria,5604 Greene St,Philadelphia,PA,19144,40.0334795,-75.1758562,2.5,46,1,"Restaurants, Sandwiches, Italian, Pizza"
Gd6yIH-qhf9uCdtUWs382g,Speedy Beverage Drive Thru,5408 Ridge Ave,Philadelphia,PA,19128,40.022363,-75.2092982,4.0,12,1,"Food, Beer, Wine & Spirits"
fAKJLkzh71-K8ra82xZJWw,Liberty Bar & Grill,2204 Market St,Philadelphia,PA,19103,39.9538230896,-75.1769866943,4.0,69,0,"Nightlife, Dance Clubs, Bars, Restaurants, American (New), Dive Bars, Pubs, Sports Bars, Food, Beer, Wine & Spirits"
E3V6zb2wpHEo-1dfpIaUYA,Symphony Nails,207 S 13th St,Philadelphia,PA,19107,39.9484837,-75.1621601,3.5,117,1,"Beauty & Spas, Nail Technicians, Skin Care, Hair Removal, Waxing, Massage, Nail Salons"
bFO_XYnYMDF1GMY9LK3oxQ,Otolith Sustainable Seafood,2133 Huntingdon St,Philadelphia,PA,19125,39.9842403,-75.123013,5.0,10,1,"Seafood Markets, Specialty Food, Restaurants, Food, Seafood, Grocery"
cDPHu4gct96U0BHIdL4wiA,Philadelphia Photo Arts Center,"1400 N American St, Ste 103",Philadelphia,PA,19122,39.973259,-75.140398,5.0,7,1,"Local Services, Specialty Schools, Education, Shopping, Photography Classes, Special Education, Summer Camps, Community Service/Non-Profit, Art Galleries, Active Life, Arts & Entertainment, Printing Services"
D2gONomZQyRjxR3TMHJovw,Wawa,201 S Broad St,Philadelphia,PA,19107,39.949233,-75.164075,3.0,79,0,"Sandwiches, Food, Gas Stations, Restaurants, Coffee & Tea, Automotive, Convenience Stores"
b1T39R2EPxuOXJIR61j1DA,Paxia,746 Christian St,Philadelphia,PA,19147,39.9384421,-75.1561233,3.5,7,0,"Mexican, Restaurants, Food"
cdqTpsr110wSNPMtLCPh7A,SRS Real Estate,1610 Spruce St,Philadelphia,PA,19103,39.94739,-75.16854,2.5,11,1,"Home Services, Apartments, Real Estate, Real Estate Services"
toMVWIsPJmS7-LiLAf2AfA,Ippolito's Seafood,3400 S Lawrence St,Philadelphia,PA,19148,39.9049727,-75.1588247,4.0,101,1,"Food, Grocery, Specialty Food, Sandwiches, American (Traditional), Butcher, Fish & Chips, Seafood Markets, Restaurants, Seafood, Salad"
8YTbOl9x7WSJwZuKgCSF0g,Holt's Cigar Company,1522 Walnut St,Philadelphia,PA,19102,39.9494832,-75.1671127,4.5,84,1,"Tobacco Shops, Shopping"
FKrP06TDAKtxNG1vrRQcQQ,Johnny Rockets,443 South St,Philadelphia,PA,19147,39.9419525,-75.1505858,2.5,110,0,"Burgers, American (Traditional), American (New), Restaurants, Sandwiches, Fast Food"
j0D6RaGSZMjfiOfux8aKng,U-Haul Moving & Storage at Quartermaster Plaza,2990 S 20th St,Philadelphia,PA,19145,39.9152054504,-75.1870922932,1.5,10,1,"Self Storage, Trailer Rental, Parking, Shopping, Packing Supplies, Automotive, Truck Rental, Local Services"
vR9SKMvXCXyrl6u5ouWHBQ,Chan's Halal Restaurant,5500 Lancaster Ave,Philadelphia,PA,19131,39.9798334,-75.232945,3.0,44,1,"Asian Fusion, Chinese, Restaurants, Halal"
R76nXl5oTep-d1ZGPZSimQ,Trio Breakfast & Lunch,5548 Wayne Ave,Philadelphia,PA,19144,40.03145806,-75.1788476379,3.0,35,1,"Restaurants, Chinese, American (Traditional), Fast Food, Breakfast & Brunch"
dCFptNgnFQ8t0IG1Mj1NQA,Ham + Bone,1824 Frankford Ave,Philadelphia,PA,19125,39.9773159274,-75.1315780865,4.5,35,1,"Pet Stores, Pet Groomers, Pets, Pet Services"
BJnnPDTZXsyXou42HnHfHA,U-Haul of University City,4857 Chestnut St,Philadelphia,PA,19139,39.957819,-75.218783,2.0,40,1,"Propane, Truck Rental, Movers, Automotive, Home Services, Self Storage, Local Services"
0Lug9lpS3mdky77wsr3wmQ,Carl's Vineland Farm Eggs,1031 S 9th St,Philadelphia,PA,19147,39.936779,-75.1581763,3.5,8,1,"Butcher, Food"
uE_4H__4kj4Xjb115_LBvA,Victoria Flower,10869 Bustleton Ave,Philadelphia,PA,19116,40.1111596,-75.0243333,3.5,8,1,"Floral Designers, Flowers & Gifts, Event Planning & Services, Shopping, Florists"
MN-Em6pY0ZXZQsLv6uBhrA,Asian Garden,4047 Market St,Philadelphia,PA,19104,39.9576083,-75.2036365,3.0,10,1,"Chinese, Restaurants"
NB9wGhMqy27suWqNzk3laA,Ariana,134 Chestnut St,Philadelphia,PA,19106,39.9481961938,-75.1437439718,4.0,115,0,"Middle Eastern, Afghan, Restaurants"
FIQZMB4G1pfqOAByuJ1SYA,Ruby Garden Restaurant,6842 Bustleton Ave,Philadelphia,PA,19149,40.041631,-75.06483,3.0,26,0,"Dim Sum, Diners, Seafood, Restaurants, American (Traditional), Chinese, Cantonese"
a93-oNkJsUWOCiHu5O9xLA,Burger King,90 Franklin Mills Blvd,Philadelphia,PA,19154,40.0879342598,-74.9671626596,2.0,19,1,"Fast Food, Burgers, Restaurants"
LACylKxImNI29DKUQpWuHw,Burger King,15 S 8th St,Philadelphia,PA,19106,39.949709197,-75.1549760369,2.0,32,1,"Restaurants, Burgers, Fast Food"
GKPtlxe7wdCWZ67Fx904dQ,Homebridge Financial Services,"601 Walnut St, Ste 765",Philadelphia,PA,19106,39.948294,-75.151952,4.5,22,1,"Financial Services, Mortgage Lenders, Real Estate, Home Services, Mortgage Brokers"
DRnvSL_I8MLuTLhl6O4JBQ,Gennaro's Tomato PIE,1533 S 11th St,Philadelphia,PA,19147,39.9299503,-75.162894,3.5,49,0,"Pizza, Restaurants"
zy7uNOvpykrq-XlmDY_wHA,Sadiki's Restaurant & Lounge,7152 Ogontz Ave,Philadelphia,PA,19138,40.063543,-75.153158,3.0,6,0,"Food, Southern, Restaurants"
rgkz13vQnU2WFZBQBMqMAg,Retrospect Vintage,508 South St,Philadelphia,PA,19147,39.9417907758,-75.1511803318,3.5,124,1,"Used, Vintage & Consignment, Local Services, Home Decor, Shopping, Women's Clothing, Thrift Stores, Community Service/Non-Profit, Home & Garden, Fashion"
HSXvx9ajd9cGDzYIScmrig,TyeMeka's Soul Food,5920 Germantown Ave,Philadelphia,PA,19144,40.0381549,-75.1769466,3.5,27,1,"Restaurants, Soul Food"
zbu2BgZJMCScHtyFnyy6YQ,Red's Creative Cuts Unisex Salon,1611 E Wadsworth Ave,Philadelphia,PA,19150,40.0809207,-75.172366,5.0,5,1,"Barbers, Beauty & Spas"
RaPhU7UdbjlbpR1reCEwVw,Old City Tans,11 N 2nd St,Philadelphia,PA,19106,39.9503585,-75.1433454,4.0,7,0,"Tanning, Beauty & Spas"
eaDZlSuVS0EY67Ke6pRP6Q,Penang,117 N 10th St,Philadelphia,PA,19107,39.954044,-75.15598,3.5,1112,1,"Malaysian, Asian Fusion, Cambodian, Chinese, Restaurants, Thai"
fskPbD8G1DDQbCslHV-v_A,Domino's Pizza,4600 Roosevelt Blvd,Philadelphia,PA,19124,40.029773,-75.0994,2.5,17,1,"Restaurants, Food, Pizza, Sandwiches, Chicken Wings"
3slJKckw5feGTOHopRTiPA,2nd Ave Thrift Superstore,163 Franklin Mills Blvd,Philadelphia,PA,19154,40.0907366,-74.9655363,3.0,21,1,"Thrift Stores, Shopping, Discount Store, Fashion, Used, Vintage & Consignment"
M0vE83RgTuYBhd3qkAIdpA,Petrelli Previtera,"1845 Walnut St, Fl 19",Philadelphia,PA,19103,39.950825,-75.17152,2.0,10,1,"Professional Services, DUI Law, Legal Services, Lawyers, Estate Planning Law, Divorce & Family Law"
ra0Xp7uUxkdVxawtdZSrEQ,Forman Mills,3500 Aramingo Ave,Philadelphia,PA,19134,39.9929653,-75.0991591,3.0,6,1,"Men's Clothing, Fashion, Women's Clothing, Children's Clothing, Shopping"
jDpTvYGJWqjIHw5OQKBINw,WM Proud Masonry Restoration,2610 N American St,Philadelphia,PA,19133,39.9903093,-75.1368474,2.0,5,1,"Contractors, Masonry/Concrete, Home Services, Waterproofing"
KqvaJX11rb4Hp70D8Dw4oQ,Admirals Club PHL Terminal F,8000 Essington Ave,Philadelphia,PA,19153,39.880694,-75.23737,4.0,10,1,"Bars, Nightlife, Airport Lounges"
cFnBmQ8recCHLF1-KNXkiA,AAA Distributor,2501 Grant Ave,Philadelphia,PA,19114,40.0791,-75.0238,3.0,18,1,"Home Services, Appliances, Home & Garden, Shopping, Kitchen & Bath, Flooring"
7E0VkDqc_86Zz9d5kQJCJQ,Philadelphia Orthodontics,"1420 Walnut St, Ste 518",Philadelphia,PA,19102,39.9493970005,-75.1654304292,4.5,15,1,"Health & Medical, Dentists, Orthodontists, Professional Services, Cosmetic Dentists"
1XBxnolv7ZpHQBVE_gBAWg,Mobile Ninja,1208 S St,Philadelphia,PA,19147,39.9431682424,-75.1624356684,4.0,27,1,"Mobile Phones, Mobile Home Repair, Electricians, Security Systems, Plumbing, Waterproofing, Local Services, Home Services, Shopping, IT Services & Computer Repair, Electronics Repair, Handyman, Mobile Phone Repair, Water Heater Installation/Repair"
z5qihVAArG351hpN3riTOA,Joseph Fonash - Keller Williams,"2424 E York St, Ste 239",Philadelphia,PA,19125,39.9772486,-75.1242606,5.0,5,1,"Real Estate Services, Home Services, Real Estate Agents, Real Estate"
3hFAXKo69x2om7z9OWG7kA,Cottman Beverage,7544 Frankford Ave,Philadelphia,PA,19136,40.0394453,-75.0342361,3.0,5,1,"Food, Beer, Wine & Spirits"
1wwH1dnkTtDnCfpHORlgBQ,Mommy Telly's Famous BBQ,23 N 33rd St,Philadelphia,PA,19104,39.9565322,-75.1891783,5.0,14,1,"Food, Food Trucks, Barbeque, Restaurants, Filipino"
vFaZ55TFdW5GxtsS_0VKXg,Northeast Academy Taxi Assoc,8125 Frankford Ave,Philadelphia,PA,19136,40.0425931,-75.0245184,2.0,8,1,"Limos, Taxis, Transportation, Airport Shuttles, Hotels & Travel"
Dv6RfXLYe1atjgz3Xf4GGw,HipCityVeg,127 S 18th St,Philadelphia,PA,19103,39.950774,-75.170397,4.0,1082,1,"Burgers, Vegetarian, Restaurants, Vegan"
9iBlpXwgBFLVnx6RmHsiCQ,Foods On First,1429 Arch St,Philadelphia,PA,19102,39.954879,-75.1644704,3.5,96,1,"Sandwiches, Cheesesteaks, Restaurants, Event Planning & Services, Diners, Caterers, American (Traditional), Breakfast & Brunch"
Mr9YZZhMTG7Xk3Cr4awxPQ,The Randy Goose,434 North 32nd St,Philadelphia,PA,19104,39.9629184,-75.1886571,1.5,6,1,"Dive Bars, Nightlife, Sports Bars, Bars"
9PCPV34KV1B_E3v1IUi4tQ,African Small Pot,6505 Woodland Ave,Philadelphia,PA,19142,39.9255169287,-75.2345210196,4.0,49,1,"Restaurants, Senegalese, African"
WneyRrLCxcbYn3qo7p58-g,DXL,"2329 Cottman Ave, Space 51",Philadelphia,PA,19149,40.048327,-75.057473,5.0,8,1,"Shoe Stores, Men's Clothing, Fashion, Shopping, Accessories, Department Stores"
F8yozE3NWnImNApHO347gQ,Marrakesh,517 S Leithgow St,Philadelphia,PA,19147,39.9420436,-75.1495102,4.5,659,1,"Restaurants, Mediterranean, Moroccan"
n4Ns3xLRhpkRwglwiQGKVA,Rodeway Inn Center City,1208 Walnut St,Philadelphia,PA,19107,39.948766,-75.161061,2.5,119,1,"Event Planning & Services, Hotels & Travel, Hotels"
AfassS1QI0DHsqwuof9-lA,Dirty Franks,347 S 13th St,Philadelphia,PA,19107,39.9453923,-75.1627698,3.5,290,1,"Arts & Entertainment, Bars, Jazz & Blues, Dive Bars, Nightlife"
BJphaOPeTtqUFF5pauQEhw,Los Caballos Locos,101 W Ritner St,Philadelphia,PA,19148,39.9179108,-75.1491694,4.5,31,0,"Salvadoran, Desserts, Mexican, Restaurants, Food, Southern, Latin American"
UhSVDwQFW6mKmaEA5OTU7A,Sansom Kabob House,1526 Sansom St,Philadelphia,PA,19102,39.950303,-75.166856,4.0,128,0,"Vegetarian, Middle Eastern, Restaurants"
wyT044EirxfcotSSqG_S6Q,iBeach Club,150 Green Ln,Philadelphia,PA,19127,40.0282537,-75.2255038,5.0,5,1,"Beauty & Spas, Day Spas"
voBKS7xPilHv3iWD54SOfw,Blatt Tire & Auto Repair,2001 Byberry Rd,Philadelphia,PA,19116,40.112617,-75.003706,2.0,7,1,"Auto Repair, Automotive, Tires"
IbdpXTUI56Jb5uCqUsKzhw,Manny & Phil's Pub,1801 S 4th St,Philadelphia,PA,19148,39.9257971,-75.1525004,4.0,8,0,"Dive Bars, Nightlife, Bars"
zLViSytSrWambgwGECNyZA,Philadelphia Eagles,One Lincoln Financial Way,Philadelphia,PA,19148,39.907408,-75.178212,3.5,50,1,"Professional Sports Teams, Arts & Entertainment"
NVN_23yYJDf_RAinqFICDA,Hot Diggity!,630 South St,Philadelphia,PA,19147,39.9419555,-75.1532373,4.5,191,0,"Hot Dogs, Restaurants, Vegetarian"
pDOzKiTh3_2vwFiasBcEaQ,Dino Casa of Beauty,1420 Locust St,Philadelphia,PA,19102,39.9480384,-75.1658929,4.5,6,1,"Beauty & Spas, Hair Salons"
FGMWwMg9ZJ1prb-NBMng2A,Axelrod Flowers,4429 Whitaker Ave,Philadelphia,PA,19120,40.0167086,-75.1158459,2.0,38,1,"Florists, Event Planning & Services, Caterers, Flowers & Gifts, Shopping, Flowers"
ldPcDAa_u66jQINDlutTsQ,Isaac's Moving & Storage,4309 G St,Philadelphia,PA,19124,40.014142,-75.110798,3.5,20,1,"Professional Services, Shopping, Home & Garden, Movers, Home Services, Local Services, Packing Services, Self Storage"
eMiN8nm70jjKg8izikVWDA,Chickie's & Pete's,1526 Packer Ave,Philadelphia,PA,19145,39.9114175,-75.1745111,3.5,590,1,"Seafood, Nightlife, Sports Bars, Bars, Restaurants, American (New)"
igokTeBzqlsltxz7lPzVqA,Columbus Square Dog Park,1200 Wharton St,Philadelphia,PA,19147,39.9326449362,-75.1642181005,3.0,14,0,"Active Life, Dog Parks, Parks"
tJCnUtGdyPyOGt5kudLrTA,Wise Guys Pizza & Steaks,4026 Market St,Philadelphia,PA,19104,39.95703,-75.203031,3.5,22,0,"Pizza, Cheesesteaks, Restaurants, Chicken Wings"
QjktE2M71v56CVHERuyiTg,Layalena Hookah Lounge,708 N 2nd St,Philadelphia,PA,19123,39.962279,-75.141283,4.5,21,0,"Cafes, Bars, Nightlife, Restaurants, Middle Eastern, Hookah Bars"
CldkS_vTY-vQKYw3LPXpuw,Domino's Pizza,5711 Ridge Ave,Philadelphia,PA,19128,40.0275052,-75.2094578,2.0,40,1,"Pizza, Chicken Wings, Restaurants, Sandwiches"
4xms8NaJgu_YFXhvR78w9Q,Cadence Cycling Centers- Manayunk,3740 Main St,Philadelphia,PA,19127,40.0156091473,-75.2111461029,4.5,32,1,"Shopping, Local Services, Motorcycle Gear, Bikes, Bike Repair/Maintenance, Bike Rentals, Sporting Goods, Fashion, Active Life, Shoe Stores"
tfpsjbdRWhvIR_04tKrbiQ,Giant Heirloom Market,3401 Chestnut St,Philadelphia,PA,19104,39.9548143059,-75.192007497,3.5,13,1,"Kombucha, Grocery, Beer, Wine & Spirits, Food"
JUlsvVAvZvGHWFfkKm0nlg,El Camino Real,1040 N 2nd St,Philadelphia,PA,19123,39.9673004,-75.1403984,3.5,1014,1,"Mexican, Tex-Mex, Restaurants, Barbeque"
C73qKghiS8ZoFM6E9DYkQg,City Nails,1500 John F Kennedy Blvd,Philadelphia,PA,19103,39.953549,-75.165458,2.0,63,1,"Beauty & Spas, Nail Salons"
I0AJ0BKPdzT-fIUo1z9TUw,Jefferson Headache Center,900 Walnut St,Philadelphia,PA,19107,39.9481859,-75.1559807,2.0,7,1,"Hospitals, Health & Medical"
Kty7iDGZqwQeqUz75CQyoQ,Patterson Appliance Repair,3408 Cottman Ave,Philadelphia,PA,19149,40.0382799,-75.0441279,2.5,5,1,"Local Services, Appliances & Repair"
PW6C4OMpPQ_Zm7oiwNIVgw,Anjou Restaurant,206 Market St,Philadelphia,PA,19106,39.9497115,-75.1441504,2.5,19,0,"French, Restaurants, Sushi Bars, Asian Fusion"
HJSY4FQViwzHnTF7d-IUdQ,Brewer's Outlet,309 S 48th St,Philadelphia,PA,19143,39.9535265,-75.2181452,4.0,12,1,"Food, Beer, Wine & Spirits"
tJ8aNrenrBATz0fM3mcVcg,Spruce Internal Medicine,"800 Walnut St, 16th Floor, Penn Medicine Washington Square",Philadelphia,PA,19107,39.9477865,-75.1546211,3.0,29,1,"Internal Medicine, Doctors, Health & Medical"
0zf4KKZqbqoxiuKzeZLDdg,PrimoHoagies,128 S 11th St,Philadelphia,PA,19107,39.949216187,-75.1590522333,3.5,65,1,"Italian, Sandwiches, Restaurants"
rjWmcVqhXlevrXDPRNUrrQ,Thunderbird Lanes,5830 Castor Ave,Philadelphia,PA,19149,40.0330105,-75.0841183,4.0,12,1,"Shopping, Active Life, Bowling, Sporting Goods"
I9DCtzUgR4gamBFMVsdY8g,Capital Beer,2661 E Cumberland St,Philadelphia,PA,19125,39.976126,-75.119234,3.5,75,1,"Chinese, Restaurants, Sushi Bars"
j9Ea81ctJGCVdU-qM1OuSQ,Rose's Water Ice,4240 Pechin St,Philadelphia,PA,19128,40.0281725,-75.2151447,4.5,30,1,"Grocery, Food, Specialty Food"
GnCO-g9SyJxnOwFmGpjXng,The Edge Fitness Clubs,15501 Bustleton Ave,Philadelphia,PA,19116,40.132974,-75.009625,2.5,34,1,"Gyms, Fitness & Instruction, Pilates, Active Life, Trainers"
piUZEndStsWNnRUwOPk8jA,King's Garden,8225 Germantown Ave,Philadelphia,PA,19118,40.074311,-75.202909,3.5,83,1,"Chinese, Cantonese, Restaurants, Beer, Wine & Spirits, Food"
m_hMeLTodOd07zWtfD-IPg,PetSmart,2360 W Oregon Ave,Philadelphia,PA,19145,39.9180079,-75.1889193,3.0,74,1,"Pet Stores, Pet Services, Pets, Pet Training, Pet Groomers"
Pcxef4vgyFAfNgsFW7peNw,Enterprise Rent-A-Car,1201 E Erie Ave,Philadelphia,PA,19124,40.005848,-75.104891,2.0,6,1,"Hotels & Travel, Car Rental"
PaQYIjuNNCgKmfc_gzIA5g,Square Peg Artery and Salvage,2527 Frankford Ave,Philadelphia,PA,19125,39.983717,-75.125088,4.5,16,0,"Shopping, Arts & Entertainment, Jewelry, Art Galleries"
